"p","q10","q50","q90","mean_test"
0.462575,1.62013450672839,2.51203079707845,0.197657428937129,1.79182785023421
0.466733333333333,1.57586176511323,2.52685234672681,0.208729640222506,1.81329374624269
0.470891666666667,1.53179138264137,2.5399872529436,0.220264661762159,1.8341422956976
0.47505,1.48797070720762,2.55141337743886,0.23227322058416,1.85434884551926
0.479208333333333,1.4444452455774,2.56111141204826,0.244765855698696,1.87388935736644
0.483366666666667,1.40125863447189,2.56906491744014,0.257752890628591,1.89274044364286
0.487525,1.35845261641467,2.57526035591969,0.271244405136057,1.91087940246799
0.491683333333333,1.31606702023209,2.57968711826414,0.285250206169979,1.92828425156287
0.495841666666667,1.27413974609405,2.5823375445347,0.299779798060937,1.94493376100384
0.5,1.23270675497701,2.58320693882245,0.31484235199422,1.9608074848004
0.504158333333333,1.19180206242653,2.58229357789776,0.330446674794145,1.97588579125545
0.508316666666667,1.15145773649218,2.57959871374413,0.346601177056269,1.99014989206938
0.512475,1.1117038997041,2.57512656996972,0.363313840667405,2.00358187015219
0.516633333333333,1.07256873495677,2.56888433210148,0.380592185756751,2.01616470611051
0.520791666666667,1.03407849516225,2.56088213177896,0.398443237125076,2.02788230337935
0.52495,0.996257516532701,2.55113302487639,0.416873490202471,2.03871951197137
0.529108333333333,0.959128235348976,2.53965296359395,0.43588887658905,2.0486621508192
0.533266666666667,0.922711208070191,2.5264607625706,0.455494729236796,2.0576970286894
0.537425,0.887025134637139,2.51157805908267,0.475695747334817,2.06581196364946
0.541583333333333,0.852086884820841,2.49502926740415,0.496495960964362,2.07299580107227
0.545741666666667,0.81791152746622,2.47684152741617,0.51789869559423,2.07923843016525
0.5499,0.784512362479846,2.45704464756433,0.539906536491538,2.08453079901455
0.554058333333333,0.751900955409998,2.43567104227444,0.562521293127347,2.08886492813726
0.558216666666667,0.720087174466795,2.41275566394773,0.585743963661194,2.09223392253773
0.562375,0.689079229829976,2.38833592966817,0.609574699593409,2.0946319822668
0.566533333333333,0.658883715091942,2.36245164276505,0.634012770678858,2.09605441148584
0.570691666666667,0.629505650684053,2.33514490938482,0.659056530200853,2.09649762603979
0.57485,0.600948529134673,2.30646005023658,0.684703380708985,2.09595915954684
0.579008333333333,0.573214362008285,2.27644350768588,0.710949740330005,2.09443766801452
0.583166666666667,0.546303728376075,2.24514374838152,0.737791009766157,2.09193293299495
0.587325,0.520215824669573,2.21261116160986,0.765221540100967,2.08844586329463
0.591483333333333,0.494948515770477,2.17889795358049,0.793234601538118,2.08397849525651
0.595641666666667,0.470498387191466,2.14405803785673,0.821822353204824,2.07853399163493
0.5998,0.446860798204664,2.10814692215285,0.850975814157076,2.07211663908603
0.603958333333333,0.424029935776588,2.07122159172915,0.880684835730181,2.06473184429898
0.608116666666667,0.40199886917061,2.03334038962382,0.91093807538423,2.05638612879544
0.612275,0.380759605080469,1.99456289396892,0.941722972200524,2.04708712242694
0.616433333333333,0.360303143161039,1.95494979264526,0.973025724191394,2.03684355560199
0.620591666666667,0.340619531825289,1.91456275553822,1.00483126759264,2.02566525027672
0.62475,0.321697924179421,1.87346430466363,1.03712325831442,2.01356310974487
0.628908333333333,0.303526633971236,1.83171768243924,1.0698840557336,2.00054910726454
0.633066666666667,0.286093191430102,1.78938671838335,1.10309470901737,1.98663627356118
0.637225,0.269384398880253,1.74653569452799,1.13673494617547,1.97183868324765
