"p","bern","bb","ln","km"
0.358428093645485,1.87381836982466,1.07870323849762,1.07072518632571,1.04900841439216
0.361759197324415,1.93339622448849,1.09122958791112,1.08156222429027,1.06110351928564
0.365090301003344,1.99211209358233,1.10370044551027,1.09234272728095,1.07316638875111
0.368421404682274,2.04980380663058,1.1161134149734,1.10306609281779,1.08519488240559
0.371752508361204,2.10631002298736,1.12846610779991,1.11373171956697,1.09718685021184
0.375083612040134,2.16147096835687,1.14075614320409,1.12433900645502,1.10914013243581
0.378414715719064,2.21512916897635,1.15298114801193,1.13488735180386,1.12105255960843
0.381745819397993,2.26713017893038,1.16513875656082,1.1453761524852,1.13292195249156
0.385076923076923,2.31732329611392,1.17722661060192,1.15580480309287,1.14474612204806
0.388408026755853,2.36556226244313,1.18924235920524,1.16617269513175,1.15652286941585
0.391739130434783,2.41170594402803,1.20118365866738,1.17647921622193,1.16824998588584
0.395070234113712,2.45561898716612,1.21304817242168,1.18672374931696,1.17992525288377
0.398401337792642,2.49717244619181,1.22483357095081,1.19690567193481,1.1915464419557
0.401732441471572,2.53624437942005,1.23653753170182,1.20702435540052,1.20311131475728
0.405063545150502,2.57272040965222,1.24815773900337,1.21707916409933,1.21461762304654
0.408394648829431,2.60649424596672,1.25969188398521,1.22706945473918,1.22606310868032
0.411725752508361,2.63746816379231,1.27113766449986,1.23699457562158,1.23744550361411
0.415056856187291,2.66555344055811,1.28249278504635,1.24685386591979,1.24876252990544
0.418387959866221,2.69067074452691,1.293754956696,1.25664665496328,1.2600118997206
0.42171906354515,2.71275047474521,1.30492189702018,1.26637226152755,1.27119131534471
0.42505016722408,2.7317330503827,1.31599133002006,1.27602999312837,1.28229846919518
0.42838127090301,2.74756914808145,1.32696098605812,1.28561914531943,1.29333104383837
0.43171237458194,2.76021988628933,1.33782860179159,1.29513900099262,1.30428671200958
0.43504347826087,2.76965695590962,1.34859192010765,1.30458882967996,1.31516313663624
0.438374581939799,2.77586269695698,1.35924869006037,1.31396788685638,1.32595797086426
0.441705685618729,2.77883012126602,1.36979666680928,1.32327541324247,1.33666885808769
0.445036789297659,2.77856288164993,1.3802336115597,1.33251063410641,1.3472934319814
0.448367892976589,2.77507518825071,1.39055729150462,1.34167275856418,1.35782931653703
0.451698996655518,2.7683916731566,1.40076547976818,1.35076097887735,1.36827412610205
0.455030100334448,2.75854720468418,1.41085595535068,1.35977446974756,1.37862546542196
0.458361204013378,2.74558665303019,1.42082650307511,1.36871238760698,1.38888092968567
0.461692307692308,2.72956460928891,1.43067491353516,1.37757386990391,1.39903810457396
0.465023411371237,2.71054506010361,1.44039898304465,1.3863580343828,1.40909456631113
0.468354515050167,2.68860102047296,1.44999651358845,1.39506397835785,1.41904788171982
0.471685618729097,2.66381412746398,1.45946531277467,1.40369077797953,1.42889560827896
0.475016722408027,2.63627419779072,1.46880319378834,1.41223748749314,1.43863529418492
0.478347826086957,2.60607875240166,1.47800797534633,1.4207031384888,1.44826447841584
0.481678929765886,2.57333251137714,1.48707748165365,1.42908673914189,1.45778069079921
0.485010033444816,2.53814686257092,1.49600954236101,1.43738727344348,1.46718145208264
0.488341137123746,2.50063930753649,1.50480199252365,1.44560370041969,1.47646427400797
0.491672240802676,2.46093288835893,1.5134526725614,1.45373495333941,1.48562665938857
0.495003344481605,2.41915559906601,1.52195942822007,1.46177993890954,1.49466610219009
0.498334448160535,2.37543978531995,1.5303201105339,1.46973753645704,1.50358008761448
0.501665551839465,2.32992153609148,1.53853257578935,1.47760659709687,1.51236609218746
0.504996655518395,2.28274007099351,1.54659468548997,1.48538594288524,1.52102158384944
0.508327759197324,2.23403712690235,1.55450430632248,1.49307436595721,1.52954402204992
0.511658862876254,2.18395634742073,1.56225931012406,1.50067062764791,1.53793085784544
0.514989966555184,2.1326426786408,1.56985757385061,1.50817345759661,1.54617953400112
0.518321070234114,2.08024177454753,1.57729697954638,1.51558155283271,1.55428748509587
0.521652173913044,2.02689941526438,1.58457541431449,1.52289357684299,1.56225213763133
0.524983277591973,1.97276094118656,1.59169077028873,1.53010815861906,1.57007091014453
0.528314381270903,1.91797070587244,1.59864094460635,1.53722389168442,1.57774121332449
0.531645484949833,1.86267155037435,1.60542383938205,1.5442393331,1.58526045013267
0.534976588628763,1.80700430148587,1.61203736168293,1.55115300244754,1.59262601592744
0.538307692307692,1.75110729616734,1.61847942350466,1.55796338078972,1.59983529859269
0.541638795986622,1.69511593418516,1.62474794174865,1.56466890960627,1.60688567867049
0.544969899665552,1.63916226076656,1.63084083820027,1.5712679897051,1.61377452949813
0.548301003344482,1.58337458083037,1.63675603950829,1.57775898010742,1.62049921734946
0.551632107023411,1.52787710610965,1.64249147716518,1.58414019690609,1.62705710158066
0.554963210702341,1.47278963623381,1.64804508748871,1.59040991209603,1.63344553478065
0.558294314381271,1.41822727458899,1.65341481160442,1.5965663523758,1.63966186292608
0.561625418060201,1.36430017952781,1.65859859542936,1.60260769791933,1.64570342554117
0.56495652173913,1.31111335125409,1.66359438965672,1.60853208111679,1.65156755586249
0.56828762541806,1.25876645446714,1.66840014974175,1.61433758528348,1.65725158100866
0.57161872909699,1.20735367661495,1.67301383588857,1.62002224333582,1.6627528221554
0.57494983277592,1.15696362137749,1.67743341303825,1.62558403643315,1.66806859471571
0.578280936454849,1.10767923678199,1.68165685085787,1.63102089258448,1.67319620852572
0.581612040133779,1.05957777714244,1.68568212373078,1.63633068521889,1.67813296803597
