"p","bern","bb","ln","km"
0.558294314381271,0.0914463084312088,0.835481565687706,0.804903686002477,0.882213034638978
0.561625418060201,0.0836881192046003,0.816118927146469,0.788385977053349,0.861760254505974
0.56495652173913,0.076498710128352,0.796966428769653,0.772038029579425,0.841486978165956
0.56828762541806,0.0698446698221291,0.77802799924573,0.75586105617342,0.821399670031751
0.57161872909699,0.0636938688420801,0.759307386556313,0.739856205273178,0.801504598620762
0.57494983277592,0.0580154688195199,0.740808159130647,0.724024562818094,0.781807834240158
0.578280936454849,0.0527799256603588,0.722533707054271,0.708367153846113,0.762315246807251
0.581612040133779,0.0479589872607657,0.704487243330888,0.692884944032697,0.743032503806922
0.584943143812709,0.0435256861892139,0.686671805196534,0.677578841173131,0.723965068387846
0.588274247491639,0.0394543277776462,0.669090255485092,0.662449696609455,0.705118197599201
0.591605351170569,0.0357204740552079,0.651745284044278,0.647498306603303,0.686496940769506
0.594936454849498,0.0323009239470074,0.634639409201185,0.632725413655836,0.668106138029109
0.598267558528428,0.0291736901479069,0.617774979276509,0.618131707775948,0.649950418977824
0.601598662207358,0.0263179730675602,0.601154174146582,0.603717827697857,0.632034201499092
0.604929765886288,0.0237141322280259,0.584779006852366,0.58948436204916,0.614361690722004
0.608260869565217,0.0213436554794396,0.568651325254533,0.575431850470371,0.596936878132395
0.611591973244147,0.0191891263826146,0.55277281373383,0.561560784686949,0.57976354083419
0.614923076923077,0.0172341900902048,0.537144994935861,0.547871609534742,0.562845240962048
0.618254180602007,0.0154635180403743,0.521769231559494,0.534364723939771,0.546185325246299
0.621585284280937,0.0138627717589106,0.506646728188076,0.521040481853204,0.529786924731056
0.624916387959866,0.0124185660475263,0.491778533162644,0.507899193142368,0.513652954646305
0.628247491638796,0.0111184318178574,0.477165540496353,0.494941124438561,0.497786114434686
0.631578595317726,0.00995077881248653,0.462808491829326,0.482166499942442,0.482188887933569
0.634909698996656,0.00890485843631395,0.448707978423153,0.46957550218771,0.466863543712944
0.638240802675585,0.00797072690386317,0.434864443194255,0.457168272763731,0.451812135569546
0.641571906354515,0.00713920889072778,0.421278182785375,0.444944912997798,0.437036503177522
0.644903010033445,0.00640186186042246,0.407949349674404,0.432905484597605,0.422538272895856
0.648234113712375,0.00575094122146109,0.394877954319812,0.421050010254525,0.408318858732659
0.651565217391304,0.00517936645360771,0.382063867341933,0.409378474208246,0.394379463466326
0.654896321070234,0.00468068832698222,0.369506821739358,0.397890822773284,0.380721079923443
0.658227424749164,0.00424905732309178,0.357206415139699,0.386586964827842,0.367344492413232
0.661558528428094,0.00387919335293433,0.345162112083996,0.375466772265496,0.354250278318195
0.664889632107023,0.00356635685410363,0.333373246344035,0.364530080410124,0.341438809840505
0.668220735785953,0.00330632133633236,0.321839023271852,0.353776688394483,0.328910255903583
0.671551839464883,0.00309534743314784,0.310558522180711,0.34320635950281,0.316664584208174
0.674882943143813,0.00293015850628247,0.299530698756821,0.332818821477804,0.3047015634421
0.678214046822742,0.00280791783917126,0.288754387501094,0.3226137667923,0.293020765642787
0.681545150501672,0.00272620744626655,0.278228304200221,0.312590852885952,0.281621568711476
0.684876254180602,0.00268300851598366,0.267951048426364,0.302749702367209,0.270503159077958
0.688207357859532,0.00267668349683411,0.257921106064744,0.29308990318082,0.259664534514503
0.691538461538462,0.00270595982867044,0.248136851868431,0.283611008741141,0.249104507097547
0.694869565217391,0.00276991531392127,0.23859655203962,0.27431253803144,0.238821706315549
0.698200668896321,0.00286796511719057,0.229298366836691,0.265193975669429,0.228814582321304
0.701531772575251,0.00299985037558425,0.220240353206349,0.256254771939187,0.21908140932687
0.704862876254181,0.00316562839655458,0.211420467440146,0.247494342789686,0.209620289139085
0.70819397993311,0.00336566441486005,0.202836567854658,0.238912069800056,0.200429154833582
0.71152508361204,0.00360062487536393,0.194486417494639,0.230507300111766,0.191505774564983
0.71485618729097,0.00387147220376983,0.186367686858426,0.222279346327868,0.18284775551087
0.7181872909699,0.00417946102294844,0.178477956644894,0.214227486379448,0.174452547946953
0.721518394648829,0.00452613576816943,0.17081472052125,0.20635096335943,0.166317449450717
0.724849498327759,0.00491332965024009,0.163375387910953,0.19864898532389,0.158439609230668
0.728180602006689,0.00534316491118291,0.156157286801042,0.191120725061013,0.150816032578158
0.731511705685619,0.00581805431257438,0.149157666568164,0.183765319827869,0.143443585438598
0.734842809364548,0.00634070379192479,0.142373700822565,0.176581871055174,0.136318999098732
0.738173913043478,0.00691411621741166,0.135802490269335,0.169569444020228,0.129438874986454
0.741505016722408,0.00754159616578874,0.12944106558616,0.162727067488231,0.122799689579537
0.744836120401338,0.00822675564227611,0.123286390316862,0.156053733322227,0.116397799419415
0.748167224080268,0.00897352065458897,0.117335363779975,0.149548396061934,0.110229446226069
0.751498327759197,0.00978613854587124,0.111584823991617,0.143209972471777,0.104290762109836
0.754829431438127,0.0106691859830473,0.1060315506019,0.137037341058466,0.0985777748758342
0.758160535117057,0.0116275774878725,0.100672267844125,0.131029341558543,0.0930864134165133
0.761491638795987,0.0126665743876163,0.0955036474959919,0.125184774396354,0.0878125131876636
0.764822742474916,0.0137917940507261,0.0905223118520393,0.119502400112991,0.0827518217630555
0.768153846153846,0.0150092192598391,0.0857248367065486,0.113980938766837,0.0779000044627004
0.771484949832776,0.0163252075600032,0.0811077543460993,0.108619069306414,0.0732526500495457
0.774816053511706,0.0177465004037592,0.0766675565509847,0.103415428916382,0.0688052764892495
0.778147157190635,0.019280231896676,0.0724006976046641,0.0983686123376157,0.0645533367674909
0.781478260869565,0.0209339369268302,0.06830359731043,0.0934771711624481,0.0604922247590987
0.784809364548495,0.0227155584394027,0.0643726440144463,0.0887396131063234,0.0566172811431006
0.788140468227425,0.0246334535928205,0.0606041976343093,0.0841544012572612,0.0529237993576069
0.791471571906355,0.0266963985055108,0.0569945926922568,0.0797199533047383,0.0494070315882674
0.794802675585284,0.0289135912721013,0.0535401413521505,0.0754346407498138,0.0460621947838493
0.798133779264214,0.0312946528945957,0.0502371364593261,0.0712967880985596,0.0428844766923029
0.801464882943144,0.0338496257373918,0.047081854582397,0.0673046720411366,0.0398690419104917
0.804795986622074,0.0365889690747376,0.0440705590560763,0.0634565206191583,0.0370110379405835
0.808127090301003,0.03952355125505,0.0411995030240601,0.0597505123843248,0.0343056012459018
0.811458193979933,0.0426646379581401,0.0384649324809956,0.0561847755516825,0.0317478632988585
0.814789297658863,0.0460238759684663,0.0358630893125361,0.0527573871512952,0.0293329566133941
0.818120401337793,0.0496132718297443,0.0333902143324569,0.0494663721825671,0.0270560207541648
0.821451505016722,0.053445164683174,0.0310425503157838,0.0463097027759896,0.0249122083145283
0.824782608695652,0.0575321925228337,0.0288163450268557,0.043285297367653,0.0228966908551896
0.828113712374582,0.0618872510269938,0.0267078542412153,0.0403910198925094,0.0210046647951783
0.831444816053512,0.0665234440427743,0.0247133447601888,0.0376246790030781,0.019231357246645
0.834775919732441,0.0714540247132202,0.02282909741698,0.0349840273210817,0.0175720317847715
0.838107023411371,0.0766923261399901,0.0210514100730738,0.0324667607303618,0.0160219941439045
0.841438127090301,0.0822516803708886,0.0193766006036965,0.030070517720399,0.014576597830839
0.844769230769231,0.0881453243888349,0.0178010098710465,0.0277928787908227,0.0132312496459863
0.848100334448161,0.0943862916569249,0.0163210046839575,0.0256313659284818,0.0119814151029854
0.85143143812709,0.100987287642351,0.014932980742614,0.0235834421699483,0.0108226237371288
0.85476254180602,0.107960547599356,0.0136333655668809,0.0216465112637657,0.0097504742927981
0.85809364548495,0.115317674737414,0.0124186214067572,0.0198179174483397,0.00876063977992533
0.86142474916388,0.123069456734545,0.0112852481334011,0.0180949453631135,0.00784887238932184
0.864755852842809,0.131225658376376,0.0102297861091084,0.0164748201125887,0.00701100825654589
0.868086956521739,0.139794787908148,0.0092488190345552,0.0149547075048604,0.00624297206381141
0.871418060200669,0.148783834478578,0.00833897677153871,0.0135317144886412,0.0055407814692775
0.874749163879599,0.158197973830103,0.00749693813936648,0.0122028898152692,0.0049005513528982
0.878080267558528,0.168040239148558,0.00671943368295199,0.010965224954949,0.00431849786785957
0.881411371237458,0.178311153725612,0.00600324841057606,0.00981565529945841,0.0037909422864819
0.884742474916388,0.189008321807986,0.00534522449916385,0.00875106168679232,0.00331431462932424
0.888073578595318,0.200125973707402,0.00474226396480791,0.00776827228670139,0.00288515706609443
0.891404682274248,0.211654460922824,0.00419133129613644,0.00686406488982069,0.00250012707684188
0.894735785953177,0.223579696680545,0.00368945604798106,0.00603516964706064,0.00215600036179465
0.898066889632107,0.235882536926285,0.00323373539263913,0.00527827231012799,0.00184967348809634
0.901397993311037,0.248538096405183,0.00282133662584765,0.00459001802841751,0.00157816626160421
0.904729096989967,0.261514994038553,0.00244949962438977,0.00396701576200745,0.00133862381182999
0.908060200668896,0.274774521348623,0.00211553925203472,0.00340584337500816,0.00112831837803827
0.911391304347826,0.288269727192309,0.00181684771026653,0.00290305347792466,0.000944650784469353
0.914722408026756,0.30194441154019,0.0015508968299803,0.00245518009180933,0.000785151592623214
