"x","observed","bin","bb","ln","km","bern"
0,0.0357142857142857,0.012863825725193,0.0551826235263656,0.0560331582232112,0.0566038296166494,0.0439341927893162
1,0.158843537414966,0.089307366495865,0.129329169538998,0.129797174796984,0.128607859442247,0.143015206686727
2,0.216156462585034,0.248007268780287,0.196963783168035,0.19559483070138,0.195165478258135,0.219557307231331
3,0.203571428571429,0.344359081345799,0.236354448523149,0.236285161531348,0.23584404351743,0.22136491302281
4,0.206632653061224,0.239071978592647,0.227985968000767,0.231012599241537,0.229221608107865,0.200656597857578
5,0.179081632653061,0.0663904790602091,0.154184007242685,0.151277075505543,0.154557181045217,0.171471782412237
